Order Date,Sales,Isolation,Rolling Mean,Rolling Std,Z Score,Z Anomaly
2015-01-04,304.508,-1,,,-1.4204515067556382,False
2015-01-11,4619.108,1,,,-0.8376691801539734,False
2015-01-18,4130.533,1,,,-0.9036620590348449,False
2015-01-25,3092.5440000000003,1,3036.6732500000003,1929.4625663372994,-1.043865471728243,False
2015-02-01,2527.9139999999998,1,3592.52475,953.3629678904658,-1.1201312634746616,False
2015-02-08,968.534,-1,2679.88125,1319.9096560207893,-1.3307600829379038,False
2015-02-15,2771.054,1,2340.0115,943.1084566253951,-1.087289819333854,False
2015-02-22,224.912,-1,1623.1035000000002,1227.446277488755,-1.4312027101274887,False
2015-03-01,2289.643,1,1563.53575,1173.4951624886453,-1.1523150412852827,False
2015-03-08,4030.728,1,2329.08425,1583.2482624550446,-0.917142935618185,False
2015-03-15,4139.602,1,2671.22125,1837.9727544022292,-0.9024370896471959,False
2015-03-22,37703.665,-1,12040.9095,17129.486138228636,3.6311332819619575,False
2015-03-29,3998.777,1,12468.193,16823.756002701914,-0.9214586260917514,False
2015-04-05,10363.902,1,14051.486499999999,16045.001816487205,-0.06170746570366879,False
2015-04-12,8418.293,1,15121.15925,15288.741667993967,-0.3245050691146776,False
2015-04-19,2198.37,1,6244.8355,3790.746987241479,-1.1646434822290352,False
2015-04-26,5660.104,1,6660.16725,3545.721292641729,-0.6970596054858635,False
2015-05-03,4974.812,1,5312.8947499999995,2554.6439359591654,-0.789623473784549,False
2015-05-10,6332.464,1,4791.4375,1815.3943032420502,-0.606242490315536,False
2015-05-17,3967.87,1,5233.8125,1009.6948769687913,-0.9256333012338915,False
2015-05-24,6241.984,1,5379.2825,1126.7194978596149,-0.6184638190391532,False
2015-05-31,6523.233,1,5766.38775,1204.7288689909744,-0.580474910084814,False
2015-06-07,8569.948,1,6325.75875,1883.440029603882,-0.30402070121480834,False
2015-06-14,8683.282000000001,1,7504.61175,1301.4783862747279,-0.2887124334256568,False
2015-06-21,11139.4446,1,8728.976900000001,1888.8302288322764,0.04304674576592391,False
2015-06-28,5143.956999999999,1,8384.1579,2464.041386287751,-0.7667766938668189,False
2015-07-05,3158.4,1,7031.2709,3566.852701803791,-1.0349701597872336,False
2015-07-12,6290.629,1,6433.10765,3393.8929095266185,-0.6118932339843305,False
2015-07-19,1387.686,-1,3995.1679999999997,2167.0256447636643,-1.274144318380415,False
2015-07-26,21590.079999999998,1,8106.69875,9214.670768646245,1.454636606443094,False
2015-08-02,3255.66,1,8131.013749999999,9197.37324242599,-1.0218330418422845,False
2015-08-09,13454.076000000001,1,9921.8755,9414.426095809398,0.3556890005560015,False
2015-08-16,3187.942,1,10371.9395,8899.391284136591,-1.0309798581387688,False
2015-08-23,4366.4980000000005,1,6066.044,4954.9033892027965,-0.871789757617202,False
2015-08-30,4901.8925,1,6477.602125,4705.765007430859,-0.7994728679032692,False
2015-09-06,4234.85,1,4172.795625000001,717.1448648048226,-0.8895717368812024,False
2015-09-13,29959.137,-1,10865.594375,12732.296659606787,2.585063183627989,False
2015-09-20,20685.832000000002,1,14945.427875000001,12569.179003336443,1.3324978790373323,False
2015-09-27,17249.3338,1,18032.2882,10650.091321547094,0.8683226562221387,False
2015-10-04,11781.179,1,19918.87045,7632.029666157475,0.12972719509896127,False
2015-10-11,4751.272,1,13616.904199999999,6955.420101286975,-0.8198175036571991,False
2015-10-18,10468.226,1,11062.5027,5130.892463918735,-0.04761619804493046,False
2015-10-25,3882.9900000000002,1,7720.916749999999,3982.541455464454,-0.9370982258808923,False
2015-11-01,14794.436,1,8474.231,5127.082501703154,0.5367343162941479,False
2015-11-08,14934.875,1,11020.131749999999,5190.182386052366,0.5557037148862797,False
2015-11-15,15130.8292,1,12185.782549999998,5536.91388229507,0.5821716712630858,False
2015-11-22,26793.6235,1,17913.440925,5921.7288373465835,2.1574904486307758,False
2015-11-29,16191.363,1,18262.672674999998,5714.02154546026,0.7254202587112164,False
2015-12-06,13185.832,1,17825.411925,6106.974501491142,0.31945670499744744,False
2015-12-13,8971.0645,1,16285.47075,7605.665205544333,-0.24984103053657244,False
2015-12-20,23416.453,1,15441.178125,6085.9604320777535,1.7013287461970605,False
2015-12-27,10632.52,1,14051.467375,6479.505507990446,-0.02542465315856931,False
2016-01-03,15880.6606,1,14725.174525,6499.565955772882,0.6834530155014817,False
2016-01-10,1973.444,1,12975.769400000001,9018.28233603332,-1.1950247221106478,False
2016-01-17,1720.158,1,7551.695649999999,6927.887091265672,-1.2292366083516966,False
2016-01-24,358.522,-1,4983.196149999999,7299.506111271663,-1.4131557192923594,False
2016-01-31,10314.516,1,3591.659999999999,4537.661544688704,-0.06837813922648668,False
2016-02-07,3249.49,1,3910.671499999999,4429.541015355692,-1.022666437048128,False
2016-02-14,2071.846,1,3998.5934999999986,4374.7194018049895,-1.1817333517629314,False
2016-02-21,4776.534,1,5103.096499999999,3646.4536617549843,-0.8164053108387197,False
2016-02-28,1853.5410000000002,1,2987.852749999999,1340.841300194618,-1.2112202788961015,False
2016-03-06,6066.2554,1,3692.044099999999,2067.053714203136,-0.6421998600066712,False
2016-03-13,5375.648,1,4517.994599999999,1852.8209544056085,-0.7354816908462222,False
2016-03-20,13310.136,1,6651.3951,4807.222117810316,0.33624671434382797,False
2016-03-27,5012.915,1,7441.238599999999,3936.917386532018,-0.7844768194039567,False
2016-04-03,2873.5840000000003,1,6643.07075,4579.758276105073,-1.073440871123946,False
2016-04-10,6433.63,1,6907.56625,4512.214206097369,-0.5925777805271468,False
2016-04-17,11463.31,1,6445.85975,3651.001746945657,0.08679194377217665,False
2016-04-24,4603.642,1,6343.541499999999,3709.806857206584,-0.8397582061270003,False
2016-05-01,11805.6065,1,8576.547125,3611.8459398956975,0.13302667020280914,False
2016-05-08,7774.9439999999995,1,8911.875624999999,3402.7922962554153,-0.41140360595166237,False
2016-05-15,4905.0615,1,7272.313499999999,3343.105963511351,-0.7990448242391982,False
2016-05-22,4418.17,1,7225.945499999998,3393.3660784821254,-0.8648103091445369,False
2016-05-29,6551.177,1,5912.338124999998,1541.0559517025126,-0.576700453742498,False
2016-06-05,9418.944,1,6323.338124999998,2256.535726567991,-0.18934498060211968,False
2016-06-12,4550.428,1,6234.679749999999,2336.387592867014,-0.846945935865048,False
2016-06-19,7687.451000000001,1,7052.0,2042.458324425901,-0.42322147414369843,False
2016-06-26,6242.707,1,6974.882499999999,2073.262410497441,-0.6183661618699757,False
2016-07-03,4014.966,1,5623.887999999999,1671.5437558749936,-0.9192719429495472,False
2016-07-10,4291.266,1,5559.097499999999,1730.9871337031022,-0.881951506097918,False
2016-07-17,10366.159,1,6228.7744999999995,2931.042583430056,-0.061402607846361104,False
2016-07-24,3955.135,1,5656.881499999999,3142.930051467316,-0.9273534451474112,False
2016-07-31,7539.815,1,6538.093749999999,3020.896106749935,-0.4431629870464389,False
2016-08-07,3837.8992,1,6424.752049999999,3139.472894673819,-0.9431887374769453,False
2016-08-14,7272.986,1,5651.4587999999985,2029.9222034039396,-0.47920415550349066,False
2016-08-21,7085.682,1,6434.095549999998,1740.7999194610152,-0.5045037107118062,False
2016-08-28,15773.478,1,8492.511299999998,5103.733944367064,0.6689756305760621,False
2016-09-04,8162.043,1,9573.547249999998,4159.869433837341,-0.359117309227707,False
2016-09-11,8243.94,1,9816.28575,4006.375193631794,-0.348055304823661,False
2016-09-18,24095.96,1,14068.855249999999,7577.788529945536,1.7931112220701697,False
2016-09-25,18316.364999999998,1,14704.577,7869.512242330261,1.0124488615001632,False
2016-10-02,9591.275,1,15061.884999999998,7497.068293031829,-0.16606786079365737,False
2016-10-09,3987.545,1,13997.786249999997,8948.845489497857,-0.9229757565539936,False
2016-10-16,9673.8455,1,10392.257624999998,5915.220780502407,-0.15491488529218267,False
2016-10-23,5588.974,1,7210.409874999999,2872.4522694732577,-0.7066672879804579,False
2016-10-30,6122.684,1,6343.262124999998,2398.5964003689915,-0.6345779273142143,False
2016-11-06,15492.867,1,9219.592625,4558.236197268764,0.6310728976575948,False
2016-11-13,27965.3492,1,13792.46855,10486.25797068406,2.3157579658015366,False
2016-11-20,15075.134,1,16164.008549999999,8976.560562961535,0.5746488004902344,False
2016-11-27,13504.0113,1,18009.340375,6692.3415706734595,0.3624338692144059,False
2016-12-04,20712.100000000002,1,19314.148625,6545.341349949248,1.3360459544452896,False
2016-12-11,15675.144,1,16241.597325,3117.759744294543,0.6556934451349905,False
2016-12-18,11314.539999999999,1,15301.448825,4022.4792461237084,0.06669725904392144,False
2016-12-25,22843.047,1,17636.20775,5176.277371557811,1.6238775612048584,False
2017-01-01,10421.8172,1,15063.637049999998,5671.430746299964,-0.05388473474330157,False
2017-01-08,5769.608,1,12587.253049999998,7256.502934167656,-0.6822686640562551,False
2017-01-15,2174.507,1,10302.2448,9016.483710120952,-1.1678667091005168,False
2017-01-22,3227.454,1,5398.34655,3673.282289880867,-1.0256428870896137,False
2017-01-29,2662.052,1,3458.4052500000003,1599.7468389949374,-1.10201295454088,False
2017-02-05,17926.368,1,6497.59525,7631.320427597545,0.959771125666559,False
2017-02-12,3821.642,1,6909.378999999999,7359.903186814438,-0.9453846325402255,False
2017-02-19,2920.111,1,6832.54325,7412.570343637685,-1.0671563688966723,False
2017-02-26,2628.088,1,6824.05225,7418.956700972914,-1.106600545265559,False
2017-03-05,14419.498000000001,1,5947.33475,5670.908287684987,0.48609063206585934,False
2017-03-12,14129.183,1,8524.220000000001,6641.795017763345,0.44687715894034075,False
2017-03-19,14902.938,1,11519.92675,5936.477437156891,0.5513899154229047,False
2017-03-26,4575.475,1,12006.773500000001,4964.468007945825,-0.8435627835602243,False
